Time(ms),X(mm),Y(mm),Z(mm),Roll(deg),Pitch(deg),Yaw(deg)
19231680,262,-394,808,86,0,16
19231733,262,-394,808,86,0,16
19231786,262,-394,808,86,0,16
19231839,262,-394,808,86,0,16
19231893,262,-394,808,86,0,16
19231946,262,-394,808,86,0,16
19231999,262,-394,808,86,0,16
19232052,262,-394,808,86,0,16
19232105,262,-394,808,86,0,16
19232158,262,-394,808,86,0,16
19232211,262,-394,808,86,0,16
19232264,262,-394,808,86,0,16
19232317,262,-394,808,86,0,16
19232370,262,-394,808,86,0,16
19232423,262,-394,808,86,0,16
19232476,262,-394,808,86,0,16
19232529,262,-394,808,86,0,16
19232582,262,-394,808,86,0,16
19232635,262,-394,808,86,0,16
19232688,262,-394,808,86,0,16
19232742,262,-394,808,86,0,16
19232795,262,-394,808,86,0,16
19232848,262,-394,808,86,0,16
19232901,262,-394,808,86,0,16
19232955,262,-394,808,86,0,16
19233008,262,-394,808,86,0,16
19233061,262,-394,808,86,0,16
19233114,262,-394,808,86,0,16
19233167,262,-394,808,86,0,16
19233220,262,-394,808,86,0,16
19233273,262,-394,808,86,0,16
19233326,262,-394,808,86,0,16
19233379,262,-394,808,86,0,16
19233432,262,-394,808,86,0,16
19233485,262,-394,808,86,0,16
19233538,262,-394,808,86,0,16
19233591,262,-394,808,86,0,16
19233645,262,-394,808,86,0,16
19233698,262,-394,808,86,0,16
19233751,262,-394,808,86,0,16
19233804,262,-394,808,86,0,16
19233858,262,-394,808,86,0,16
19233911,262,-394,808,86,0,16
19233965,262,-394,808,86,0,16
19234018,262,-394,808,86,0,16
19234071,262,-394,808,86,0,16
19234125,262,-394,808,86,0,16
19234178,262,-394,808,86,0,16
19234231,262,-394,808,86,0,16
19234284,262,-394,808,86,0,16
19234337,262,-394,808,86,0,16
19234390,262,-394,808,86,0,16
19234444,262,-394,808,86,0,16
19234497,262,-394,808,86,0,16
19234550,262,-394,808,86,0,16
19234603,262,-394,808,86,0,16
19234656,262,-394,808,86,0,16
19234709,262,-394,808,86,0,16
19234762,262,-394,808,86,0,16
19234815,262,-394,808,86,0,16
19234868,262,-394,808,86,0,16
19234921,262,-394,808,86,0,16
19234975,262,-394,808,86,0,16
19235028,262,-394,808,86,0,16
19235081,262,-394,808,86,0,16
19235134,262,-394,808,86,0,16
19235187,261.992,-393.976,808.019,85.997,0.001,16
19235240,262.185,-393.851,808.015,85.999,-0,16.106
19235293,262.705,-393.302,808.14,85.983,0.014,16.413
19235346,263.77,-391.331,808.906,85.888,0.051,17.233
19235400,264.632,-388.406,810.326,85.711,0.113,18.417
19235453,265.151,-386.134,811.479,85.567,0.168,19.365
19235506,265.834,-382.61,813.291,85.343,0.266,20.888
