Time(ms),X(mm),Y(mm),Z(mm),Roll(deg),Pitch(deg),Yaw(deg)
4048110,262,-394,808,86,0,16
4048163,262,-394,808,86,0,16
4048216,262,-394,808,86,0,16
4048269,262,-394,808,86,0,16
4048322,262,-394,808,86,0,16
4048375,262,-394,808,86,0,16
4048428,262,-394,808,86,0,16
4048481,262,-394,808,86,0,16
4048534,262,-394,808,86,0,16
4048588,262,-394,808,86,0,16
4048641,262,-394,808,86,0,16
4048694,262,-394,808,86,0,16
4048747,262,-394,808,86,0,16
4048801,262,-394,808,86,0,16
4048854,262,-394,808,86,0,16
4048907,262,-394,808,86,0,16
4048961,262,-394,808,86,0,16
4049014,262,-394,808,86,0,16
4049067,262,-394,808,86,0,16
4049120,262,-394,808,86,0,16
4049173,262,-394,808,86,0,16
4049226,262,-394,808,86,0,16
4049279,262,-394,808,86,0,16
4049332,262,-394,808,86,0,16
4049385,262,-394,808,86,0,16
4049438,262,-394,808,86,0,16
4049491,262,-394,808,86,0,16
4049544,262,-394,808,86,0,16
4049597,262,-394,808,86,0,16
4049650,262,-394,808,86,0,16
4049703,262,-394,808,86,0,16
4049756,262,-394,808,86,0,16
4049809,262,-394,808,86,0,16
4049863,262,-394,808,86,0,16
4049916,262,-394,808,86,0,16
4049970,262,-394,808,86,0,16
4050023,262,-394,808,86,0,16
4050076,262,-394,808,86,0,16
4050129,262,-394,808,86,0,16
4050182,262,-394,808,86,0,16
4050235,262,-394,808,86,0,16
4050288,262,-394,808,86,0,16
4050341,262,-394,808,86,0,16
4050394,262,-394,808,86,0,16
4050447,262,-394,808,86,0,16
4050500,262,-394,808,86,0,16
4050553,262,-394,808,86,0,16
4050606,262,-394,808,86,0,16
4050659,262,-394,808,86,0,16
4050712,262,-394,808,86,0,16
4050765,262,-394,808,86,0,16
4050818,262,-394,808,86,0,16
4050871,262,-394,808,86,0,16
4050924,262,-394,808,86,0,16
4050977,262,-394,808,86,0,16
4051030,262,-394,808,86,0,16
4051083,262,-394,808,86,0,16
4051136,262,-394,808,86,0,16
4051189,262,-394,808,86,0,16
4051243,262,-394,808,86,0,16
4051296,262,-394,808,86,0,16
4051349,262,-394,808,86,0,16
4051402,262,-394,808,86,0,16
4051455,262,-394,808,86,0,16
4051508,262,-394,808,86,0,16
4051561,262,-394,808,86,0,16
4051614,262,-394,808,86,0,16
4051667,262,-394,808,86,0,16
4051720,262,-394,808,86,0,16
