Time(ms),X(mm),Y(mm),Z(mm),Roll(deg),Pitch(deg),Yaw(deg)
11698404,396.196,101.208,943.362,59.883,-31.564,66.332
11698457,398.404,98.122,944.523,59.521,-32.016,65.965
11698511,400.034,96.026,945.49,59.209,-32.403,65.746
11698564,402.405,92.725,947.186,58.668,-33.062,65.447
11698618,404.792,89.472,948.41,58.228,-33.589,65.105
11698672,406.217,87.342,948.878,58.036,-33.817,64.841
11698726,408.211,84.299,948.891,57.933,-33.937,64.373
11698779,410.587,81.639,948.006,58.014,-33.841,63.827
11698832,412.273,79.96,947.302,58.082,-33.76,63.462
11698886,415.561,77.924,945.96,58.178,-33.644,62.932
11698939,420.181,76.619,944.359,58.197,-33.614,62.456
11698993,423.94,75.92,943.247,58.108,-33.631,62.229
11699048,430.349,74.881,941.406,57.653,-33.438,62.38
11699101,438.478,74.398,938.543,56.933,-32.804,63.101
11699155,443.672,74.053,936.669,56.216,-32.113,64.057
11699209,450.959,73.622,933.181,55.289,-30.649,65.649
11699262,456.435,72.913,929.995,54.378,-28.821,67.584
11699317,459.683,72.206,928.107,53.449,-27.103,69.657
11699370,460.589,71.839,927.549,52.824,-25.993,71.253
11699424,460.644,71.496,927.394,52.05,-24.57,73.685
11699477,460.245,71.759,927.335,51.567,-23.474,76.207
11699531,460.006,71.867,927.232,51.426,-23,77.642
11699584,459.75,71.22,927.353,51.24,-22.586,79.477
11699637,459.651,69.684,928.804,50.652,-22.652,81.053
11699690,459.582,68.274,930.878,49.908,-23.046,81.989
11699743,459.286,65.7,935.47,48.219,-23.899,83.405
11699797,458.989,63.766,938.899,46.958,-24.583,84.26
11699850,458.672,60.133,945.136,44.556,-25.868,85.571
11699904,460.243,56.806,949.242,42.632,-26.933,86.478
11699958,462.556,54.918,950.335,41.82,-27.503,86.83
11700012,467.917,52.531,949.228,41.438,-28.02,86.955
11700064,474.937,50.816,945.377,41.907,-28.103,86.681
11700117,480.544,50.137,941.922,42.375,-28,86.404
11700170,489.538,49.489,936.307,43.016,-27.632,86.007
11700224,496.865,48.371,931.876,43.307,-27.067,85.821
11700277,500.943,47.677,929.539,43.305,-26.589,85.938
11700331,505.946,46.941,926.702,43.125,-25.685,86.45
11700384,509.681,46.173,924.767,42.708,-24.571,87.332
11700438,511.394,45.608,924.013,42.32,-23.714,88.096
11700492,514.101,45.033,922.776,41.716,-22.256,89.398
11700546,517.447,44.776,921.101,41.142,-20.604,90.829
11700599,519.772,44.786,919.814,40.786,-19.32,91.913
11700652,523.88,44.866,917.045,40.571,-17.488,93.291
11700706,529.085,45.503,913.354,40.586,-15.827,94.474
11700759,533.035,46.189,910.495,40.666,-14.731,95.252
11700813,539.393,47.423,905.832,40.882,-13.253,96.285
11700866,545.711,49.016,901.088,41.154,-11.916,97.254
11700920,549.486,50.15,898.199,41.342,-11.189,97.797
11700975,554.425,51.771,894.361,41.596,-10.209,98.562
11701029,558.389,53.018,891.243,41.798,-9.352,99.247
11701082,560.475,53.658,889.588,41.899,-8.828,99.675
11701135,562.703,54.484,887.798,42.006,-8.217,100.198
11701189,563.552,55.541,887.056,42.034,-7.825,100.616
11701243,563.727,56.286,886.863,42.033,-7.653,100.837
11701296,563.66,57.552,886.828,42.005,-7.417,101.178
11701350,563.49,59.109,886.898,41.943,-7.126,101.606
11701404,563.313,60.23,887.448,41.696,-6.897,101.973
11701458,563.362,62.102,889.032,40.908,-6.545,102.61
11701512,565.349,64.26,889.978,39.882,-6.217,103.218
11701566,569.659,66.343,889.162,39.007,-5.956,103.633
11701620,572.939,67.429,887.893,38.638,-5.871,103.761
11701673,577.982,69.153,884.364,38.764,-5.839,103.776
11701727,582.314,70.532,880.464,39.247,-5.805,103.726
11701779,584.449,71.233,878.271,39.596,-5.781,103.692
11701833,586.748,72.486,874.982,40.357,-5.729,103.663
11701886,588.653,75.01,871.068,41.438,-5.654,103.733
11701940,589.705,76.92,868.056,42.371,-5.585,103.786
11701993,591.471,79.783,862.932,43.944,-5.463,103.839
11702047,594.149,82.687,856.907,45.604,-5.257,103.807
11702100,596.503,84.46,853.044,46.482,-5.019,103.695
11702153,601.01,87.173,847.743,47.313,-4.591,103.479
11702206,604.462,88.809,844.563,47.598,-4.216,103.254
11702259,609.666,90.528,839.913,47.976,-3.449,102.721
11702313,613.989,92.039,835.343,48.54,-2.619,102.174
11702367,615.703,92.78,832.458,49.164,-2.007,101.81
11702420,616.522,93.788,828.283,50.494,-1.048,101.346
11702473,616.231,95.493,823.487,52.288,-0.091,101.08
11702526,615.858,96.859,820.243,53.515,0.485,101.004
11702579,615.308,98.613,816.081,55.079,1.28,100.921
11702633,614.976,99.71,813.476,56.04,1.819,100.872
11702687,614.891,100.262,812.916,56.235,1.988,100.866
11702740,614.956,100.828,812.884,56.206,2.012,100.899
11702793,614.928,101.152,812.854,56.21,2.013,100.928
11702847,615.142,101.387,812.597,56.238,2.017,100.943
11702901,616.719,101.999,811.001,56.385,2.042,100.95
